Item_Id,Low_Cap_Price
IT_290317,5144.53
IT_290327,5364.47
IT_290345,3858.71
IT_290352,3049.76
IT_290362,2772.3
IT_290401,2791.13
IT_290435,2348.69
IT_290439,541.0
IT_290450,3074.68
IT_290520,5712.16
IT_290524,4548.27
IT_290534,5369.51
IT_290555,2794.82
IT_290559,3054.76
IT_290587,2942.46
IT_290613,3975.37
IT_290615,2851.91
IT_290643,246.03
IT_290651,2509.21
IT_290693,4238.65
IT_290707,5532.09
IT_290714,6483.95
IT_290716,6766.01
IT_290734,1767.46
IT_290750,2678.56
IT_290778,2781.09
IT_290844,2908.76
IT_290896,5940.58
IT_290911,5446.79
IT_290921,2171.28
IT_290931,3358.1
IT_290960,2285.37
IT_291032,3269.32
IT_291046,2028.99
IT_291084,6123.85
IT_291092,6597.4
IT_291132,3366.98
IT_291156,3068.22
IT_291166,2747.15
IT_291195,5869.89
IT_291207,4920.09
IT_291224,1700.96
IT_291241,2145.46
IT_291256,3551.49
IT_291305,506.67
IT_291306,2595.22
IT_291368,4310.8
IT_291401,5038.81
IT_291405,1856.84
IT_291433,2975.19
IT_291442,2318.5
IT_291443,2556.22
IT_291464,3442.67
IT_291513,1453.76
IT_291537,3387.15
IT_291540,2502.43
IT_291561,5096.95
IT_291565,4937.77
IT_291596,5176.79
IT_291620,3162.8
IT_291650,3066.5
IT_291697,10940.15
IT_291707,1969.76
IT_291708,3466.5
IT_291716,2559.08
IT_291786,5738.84
IT_291815,1766.49
IT_291837,3119.95
IT_291863,2984.08
IT_291883,4894.9
IT_291920,3072.91
IT_291947,2730.87
IT_291969,3973.01
IT_291975,4400.39
IT_291995,5347.63
IT_291997,5037.99
IT_292098,408.11
IT_292103,2108.21
IT_292107,2883.83
IT_292151,4494.98
IT_292163,5916.71
IT_292215,3100.23
IT_292221,3503.87
IT_292315,4171.62
IT_292337,5484.88
IT_292353,3273.53
IT_292356,2418.44
IT_292390,4830.09
IT_292396,4959.49
IT_292408,5393.36
IT_292428,6891.19
IT_292440,2994.8
IT_292444,3099.0
IT_292467,3280.6
IT_292470,3374.57
IT_292486,6092.99
IT_292558,3038.06
IT_292573,6155.43
IT_292605,5105.43
IT_292610,5498.94
IT_292616,2713.22
IT_292684,4987.08
IT_292715,444.59
IT_292716,2433.5
IT_292724,2919.43
IT_292769,4507.84
IT_292778,4685.54
IT_292781,6911.19
IT_292818,2989.88
IT_292831,3677.61
IT_292846,2976.14
IT_292951,5915.85
IT_292954,4668.5
IT_293013,3326.68
IT_293043,2668.49
IT_293078,444.22
IT_293079,4154.84
IT_293085,3000.68
IT_293121,6845.6
IT_293128,4991.13
IT_293135,5138.9
IT_293151,5218.2
IT_293160,6162.74
IT_293166,1862.84
IT_293184,3873.5
IT_293197,2067.83
IT_293266,533.26
IT_293267,3558.56
IT_293276,3007.15
IT_293322,6111.37
IT_293333,6275.49
IT_293336,6878.33
IT_293341,4108.38
IT_293376,3620.09
IT_293403,3443.04
IT_293453,3484.9
IT_293460,2960.57
IT_293501,4311.51
IT_293505,6199.37
IT_293527,5660.65
IT_293549,3503.01
IT_293579,3648.8
IT_293622,6310.42
IT_293629,6738.03
IT_293657,3202.3
IT_293669,2645.25
IT_293786,5553.68
IT_293794,4941.18
IT_293799,6160.36
IT_293801,4853.76
IT_293831,1936.99
IT_293850,2983.54
IT_293887,4578.45
IT_293933,4339.62
IT_293942,3466.0
IT_293945,3183.99
IT_294008,6816.27
IT_294024,5066.71
IT_294041,3571.7
IT_294057,1762.63
IT_294126,2603.11
IT_294133,3132.23
IT_294148,3419.37
IT_294178,4040.74
IT_294208,5464.18
IT_294273,2516.68
IT_294305,473.82
IT_294306,519.17
IT_294308,4167.79
IT_294313,3461.61
IT_294358,4085.1
IT_294366,5819.7
IT_294372,6895.26
IT_294382,5984.16
IT_294384,4036.06
IT_294388,5359.31
IT_294408,5146.9
IT_294428,2461.43
IT_294431,3191.46
IT_294490,3362.5501666666664
IT_294496,3158.53
IT_294542,5264.02
IT_294548,4968.92
IT_294554,7057.22
IT_294566,5293.57
IT_294626,3016.81
IT_294653,540.39
IT_294654,4109.08
IT_294655,4961.14
IT_294704,5109.6
IT_294782,3750.01
IT_294787,3561.84
IT_294797,5568.47
IT_294804,6189.57
IT_294825,6812.79
IT_294854,3868.0
IT_294870,4205.13
IT_294886,534.48
IT_294889,2585.89
IT_294916,2554.04
IT_294929,6752.66
IT_294936,5424.59
IT_294937,5495.0
IT_294945,5854.49
IT_294987,5462.91
IT_295007,2564.98
IT_295027,2685.51
IT_295050,3834.56
IT_295051,5511.6
IT_295072,450.21
IT_295073,4560.63
IT_295080,3234.34
IT_295095,3454.54
IT_295103,4147.35
IT_295121,4420.54
IT_295130,5850.22
IT_295134,4545.11
IT_295207,4316.94
IT_295250,531.63
IT_295251,3527.9
IT_295257,3535.725
IT_295296,4328.27
IT_295303,4924.01
IT_295308,6453.22
IT_295313,7421.37
IT_295322,3438.95
IT_295327,5287.28
IT_295389,2395.38
IT_295393,6069.75
IT_295395,3237.52
IT_295396,5539.31
IT_295423,3594.61
IT_295466,5468.78
IT_295479,6429.53
IT_295482,7397.0
IT_295483,4877.35
IT_295536,3143.3
IT_295595,532.96
IT_295597,3166.728333333333
IT_295637,5551.69
IT_295648,6836.3
IT_295654,6338.01
IT_295666,5163.63
IT_295713,2452.45
IT_295751,4207.13
IT_295752,3386.8
IT_295768,3882.17
IT_295783,2540.2
IT_295810,5551.87
IT_295815,5990.12
IT_295880,3136.97
IT_295903,4174.12
IT_295919,6107.21
IT_295920,6770.33
IT_295967,2441.73
IT_295968,2534.76
IT_295983,4055.22
IT_295992,9517.0
IT_296004,6788.42
IT_296043,5309.36
IT_296050,6872.32
IT_296057,6717.97
IT_296060,6817.09
IT_296196,3549.48
IT_296202,7019.53
IT_296225,6416.86
IT_296270,3140.59
IT_296275,2945.92
IT_296294,817.25
IT_296301,3635.08
IT_296329,4336.44
IT_296366,5273.43
IT_296381,3136.46
IT_296392,2469.61
IT_296431,3166.728333333333
IT_296432,4603.81
IT_296453,5473.46
IT_296460,3516.08
IT_296467,5675.64
IT_296474,6825.47
IT_296476,5881.39
IT_296484,6893.23
IT_296499,5610.94
IT_296538,3264.1
IT_296585,562.93
IT_296590,3003.76
IT_296607,3550.5793333333336
IT_296613,4253.65
IT_296628,6312.18
IT_296630,5717.37
IT_296633,5210.79
IT_296638,4793.7
IT_296647,5108.18
IT_296649,5047.07
IT_296651,5890.78
IT_296654,3365.64
IT_296662,7097.32
IT_296729,582.04
IT_296731,3430.09
IT_296735,3045.03
IT_296758,5525.05
IT_296764,5969.6
IT_296767,5456.06
IT_296770,4901.39
IT_296781,5367.43
IT_296807,2460.3
IT_296809,3068.75
IT_296820,5872.25
IT_296827,2597.23
IT_296855,3343.82
IT_296886,2437.53
IT_296889,653.5
IT_296892,4749.24
IT_296919,5677.45
IT_296927,6068.66
IT_296932,6239.45
IT_296944,3687.99
IT_296949,5528.57
IT_297031,5892.23
IT_297034,4572.9
IT_297036,6103.57
IT_297046,2096.2
IT_297127,5211.6
IT_297134,3104.83
IT_297152,5134.12
IT_297171,6365.28
IT_297177,7603.26
IT_297193,5906.55
IT_297197,5126.47
IT_297215,3727.1
IT_297227,3874.79
IT_297264,3588.57
IT_297279,2383.15
IT_297282,4491.38
IT_297284,4785.64
IT_297311,3895.585
IT_297361,5000.21
IT_297403,2128.08
IT_297439,4364.92
IT_297449,3375.67
IT_297452,3361.9
IT_297454,3157.5
IT_297477,3262.0
IT_297488,5661.57
IT_297489,7538.33
IT_297492,5437.22
IT_297493,3579.17
IT_297501,6189.61
IT_297505,6790.63
IT_297508,6724.45
IT_297556,2310.89
IT_297591,5627.23
IT_297610,4877.21
IT_297614,3068.13
IT_297629,4552.5
IT_297640,6230.59
IT_297643,5692.04
IT_297645,5047.07
IT_297646,5444.41
IT_297661,7177.21
IT_297678,3913.4
IT_297687,5879.23
IT_297690,3938.29
IT_297753,5623.43
IT_297781,4376.32
IT_297795,2899.8
IT_297821,2400.61
IT_297824,669.73
IT_297825,3219.21
IT_297828,4708.25
IT_297869,3970.22
IT_297880,6845.76
IT_297894,5900.65
IT_297918,3600.97
IT_297924,4395.2
IT_297929,2837.93
IT_297973,2358.21
IT_297982,3070.88
IT_297993,3635.96
IT_298010,6464.24
IT_298014,5875.12
IT_298015,5439.09
IT_298023,5718.54
IT_298028,6931.01
IT_298044,5241.38
IT_298059,3587.14
IT_298064,2882.48
IT_298090,3417.62
IT_298095,4773.72
IT_298106,3129.22
IT_298171,5825.45
IT_298182,6435.73
IT_298199,6445.07
IT_298254,3211.85
IT_298321,5301.78
IT_298342,10076.65
IT_298348,6564.29
IT_298366,5027.11
IT_298368,5567.56
IT_298371,5554.12
IT_298454,4444.24
IT_298474,5445.98
IT_298577,4725.04
IT_298610,4812.04
IT_298617,5485.04
IT_298623,6971.55
IT_298628,4454.67
IT_298629,6347.97
IT_298640,6163.95
IT_298650,5670.1
IT_298671,4590.3
IT_298725,6791.64
IT_298732,5917.04
IT_298734,6474.07
IT_298739,5686.35
IT_298785,3729.88
IT_298819,3463.85
IT_298821,4725.93
IT_298843,3220.58
IT_298880,6345.16
IT_298883,5798.48
IT_298887,5319.95
IT_298894,4202.4
IT_298899,6704.27
IT_298929,3025.08
IT_298941,4289.34
IT_299009,5849.85
IT_299036,9843.25
IT_299046,3473.24
IT_299085,5410.05
IT_299099,10690.13
IT_299110,543.52
IT_299111,3252.83
IT_299118,3308.4566666666665
IT_299153,6303.87
IT_299158,7396.03
IT_299169,6815.83
IT_299205,4670.33
IT_299246,3221.92
IT_299247,5598.32
IT_299270,608.34
IT_299304,7390.66
IT_299314,6540.15
IT_299316,5901.29
IT_299330,6055.56
IT_299354,3938.88
IT_299371,3700.64
IT_299383,2969.08
IT_299399,5718.7
IT_299417,2732.64
IT_299421,3523.54
IT_299455,5979.39
IT_299457,5605.55
IT_299473,7142.2
IT_299483,5455.7
IT_299491,5511.74
IT_299494,4112.22
IT_299546,5487.11
IT_299573,5000.01
IT_299576,3588.14
IT_299589,1973.9
IT_299593,4001.275
IT_299606,6764.31
IT_299617,5865.84
IT_299629,6217.98
IT_299632,6910.5
IT_299642,6808.17
IT_299650,2927.04
IT_299664,3147.2
IT_299689,2420.28
IT_299692,3319.69
IT_299698,4812.04
IT_299708,6720.82
IT_299722,5880.49
IT_299726,6830.16
IT_299731,4334.39
IT_299769,3581.16
IT_299780,10839.98
IT_299792,491.19
IT_299793,3818.91
IT_299796,3379.38
IT_299797,5080.82
IT_299840,6596.45
IT_299848,6724.46
IT_299859,6098.55
IT_299865,5220.04
IT_299869,6406.97
IT_299872,5532.46
IT_299877,10066.44
IT_299889,4720.25
IT_299910,4502.33
IT_299951,3286.71
IT_299991,6867.71
IT_299993,7092.41
IT_299995,7258.51
IT_299997,6604.95
IT_300004,6172.61
IT_300011,6838.56
IT_300018,6959.6
IT_300022,5498.33
IT_300048,4116.72
IT_300059,3045.16
IT_300068,4543.74
IT_300100,4265.58
IT_300108,5239.0
IT_300125,5642.46
IT_300147,7237.77
IT_300148,5559.88
IT_300158,6464.21
IT_300162,6834.31
IT_300171,5518.68
IT_300224,4510.6
IT_300261,3172.86
IT_300263,4190.75
IT_300305,6484.63
IT_300311,6819.1
IT_300338,5609.22
IT_300360,4301.53
IT_300388,3660.11
IT_300389,6007.79
IT_300401,8634.55
IT_300410,3358.76
IT_300411,3379.38
IT_300426,3275.33
IT_300430,5113.19
IT_300458,5608.64
IT_300466,7146.89
IT_300473,6819.29
IT_300478,5857.71
IT_300484,6381.39
IT_300551,2888.01
IT_300571,5149.21
IT_300581,7102.03
IT_300585,6290.53
IT_300592,6073.73
IT_300602,4201.22
IT_300617,5563.61
IT_300622,6873.68
IT_300690,4131.12
IT_300705,5971.69
IT_300716,9099.82
IT_300731,3344.78
IT_300732,4686.51
IT_300755,5261.63
IT_300776,6770.1
IT_300784,5857.08
IT_300806,6357.39
IT_300849,4519.84
IT_300853,4871.47
IT_300866,5486.94
IT_300890,4151.0
IT_300895,3209.01
IT_300910,5771.65
IT_300930,6774.88
IT_300942,7415.63
IT_300948,5999.82
IT_300968,6498.62
IT_301016,3730.06
IT_301018,5580.18
IT_301044,1770.14
IT_301078,7126.41
IT_301083,6963.87
IT_301097,7130.43
IT_301099,5432.29
IT_301108,5442.43
IT_301113,5491.82
IT_301188,3631.47
IT_301191,2262.14
IT_301193,3627.123333333333
IT_301198,3261.96
IT_301235,5900.42
IT_301242,5096.6
IT_301246,6808.46
IT_301249,7259.47
IT_301253,5759.86
IT_301267,6008.41
IT_301315,5844.5
IT_301316,5053.17
IT_301339,3205.69
IT_301351,5339.51
IT_301362,6781.39
IT_301364,7686.46
IT_301367,6719.78
IT_301370,7273.96
IT_301372,5829.59
IT_301377,7395.62
IT_301379,4166.94
IT_301383,6894.77
IT_301385,5677.08
IT_301389,5950.06
IT_301406,7884.9
IT_301464,5708.01
IT_301491,5690.54
IT_301508,5930.84
IT_301510,6506.51
IT_301527,7783.21
IT_301538,4369.11
IT_301561,3315.57
IT_301566,5114.86
IT_301580,5792.22
IT_301603,3797.0
IT_301625,4519.84
IT_301627,4842.03
IT_301659,5786.16
IT_301691,6935.56
IT_301695,7675.0
IT_301697,5531.4
IT_301699,7477.91
IT_301706,7549.35
IT_301713,6334.77
IT_301716,7378.17
IT_301738,10230.44
IT_301739,7734.07
IT_301757,4445.61
IT_301772,3914.5
IT_301818,3379.8
IT_301845,7163.61
IT_301849,7822.77
IT_301852,5715.06
IT_301853,7427.16
IT_301877,6944.22
IT_301900,3459.53
IT_301976,3240.66
IT_301988,5367.84
IT_301990,3117.74
IT_302019,6054.06
IT_302023,5553.78
IT_302027,7369.72
IT_302030,4973.88
IT_302033,5553.72
IT_302038,6313.22
IT_302046,5466.72
IT_302090,3008.83
IT_302098,2674.95
IT_302117,10717.53
IT_302128,4103.72
IT_302161,5337.72
IT_302177,7309.27
IT_302186,6805.73
IT_302200,7481.29
IT_302202,4260.69
IT_302210,6931.06
IT_302217,5598.0
IT_302222,6572.2
IT_302253,7195.51
IT_302288,13072.87
IT_302290,10432.88
IT_302298,3373.26
IT_302305,3263.16
IT_302321,5174.72
IT_302324,5604.27
IT_302343,5663.77
IT_302345,7186.5
IT_302353,6077.2
IT_302356,5388.05
IT_302358,6560.79
IT_302365,5234.34
IT_302367,6496.74
IT_302418,4708.74
IT_302440,8789.83
IT_302442,4056.83
IT_302445,697.6
IT_302447,3958.94
IT_302454,3332.86
IT_302459,11546.19
IT_302469,5115.18
IT_302482,7282.33
IT_302486,7473.39
IT_302498,6792.27
IT_302501,7395.87
IT_302526,7285.42
IT_302529,3824.1
IT_302556,5781.16
IT_302557,3420.42
IT_302561,6018.85
IT_302564,5277.01
IT_302583,6307.05
IT_302605,4243.18
IT_302624,3381.13
IT_302654,3695.79
IT_302658,3429.83
IT_302674,4941.63
IT_302679,4544.36
IT_302695,7398.71
IT_302703,6150.61
IT_302711,7403.07
IT_302728,6346.42
IT_302781,6009.3
IT_302808,3086.3
IT_302848,7240.47
IT_302861,7856.19
IT_302866,6969.43
IT_302869,7336.31
IT_302880,5551.27
IT_302897,7115.28
IT_302935,6706.2
IT_302940,6107.55
IT_302953,3794.74
IT_302959,4030.18
IT_302965,3704.58
IT_302979,5448.45
IT_303004,7079.57
IT_303011,6491.27
IT_303015,5569.33
IT_303016,6818.47
IT_303019,7329.92
IT_303034,5969.37
IT_303052,7122.57
IT_303056,3578.93
IT_303062,4646.81
IT_303113,4445.32
IT_303119,4879.19
IT_303136,5319.29
IT_303158,6593.52
IT_303169,4527.54
IT_303220,3603.9
IT_303260,1732.91
IT_303281,8550.74
IT_303298,7674.87
IT_303303,7063.4
IT_303317,6830.3
IT_303320,7381.19
IT_303333,6946.47
IT_303357,6937.72
IT_303361,3824.47
IT_303378,4519.84
IT_303393,6337.32
IT_303408,689.12
IT_303427,10468.86
IT_303441,7016.99
IT_303445,7427.29
IT_303452,6459.38
IT_303458,5650.01
IT_303460,6147.32
IT_303463,7180.45
IT_303464,7656.87
IT_303465,5472.6
IT_303467,6860.68
IT_303469,7406.64
IT_303481,7197.25
IT_303516,3995.86
IT_303525,3430.97
IT_303543,5431.38
IT_303558,6705.4
IT_303563,4247.98
IT_303585,4589.08
IT_303618,13161.24
IT_303622,1760.4
IT_303627,3439.26
IT_303635,4786.43
IT_303663,5947.28
IT_303665,7205.33
IT_303672,6923.55
IT_303678,5609.55
IT_303679,6821.65
IT_303682,7768.37
IT_303686,6421.91
IT_303710,6935.45
IT_303721,3451.01
IT_303743,4784.48
IT_303794,4931.68
IT_303818,3345.39
IT_303836,5842.52
IT_303837,7243.04
IT_303841,2164.59
IT_303865,5593.61
IT_303868,7348.7
IT_303886,3187.85
IT_303892,4860.75
IT_303911,4529.71
IT_303914,4857.24
IT_303928,6103.83
IT_303943,13021.49
IT_303948,5033.33
IT_303959,10445.86
IT_303976,3342.77
IT_303994,6721.64
IT_303999,6902.04
IT_304004,6040.64
IT_304009,7474.26
IT_304040,7082.28
IT_304057,2777.77
IT_304067,4784.48
IT_304072,4673.08
IT_304085,6240.89
IT_304108,1412.06
IT_304115,3154.8866666666663
IT_304134,5603.9
IT_304147,7392.72
IT_304157,7549.74
IT_304169,6459.02
IT_304176,6943.93
IT_304179,6659.27
IT_304208,4466.68
IT_304230,2800.55
IT_304288,5658.49
IT_304301,7519.03
IT_304308,5520.69
IT_304310,7024.38
IT_304311,7099.02
IT_304325,7781.19
IT_304328,5751.59
IT_304330,6326.7
IT_304338,5913.79
IT_304342,6306.03
IT_304353,12097.65
IT_304361,4378.8
IT_304391,4926.9
IT_304423,1853.75
IT_304425,4083.08
IT_304439,5068.03
IT_304443,5367.75
IT_304454,7448.04
IT_304459,7214.45
IT_304463,6849.63
IT_304476,6683.77
IT_304479,7704.95
IT_304496,5487.53
IT_304512,4542.9
IT_304529,4539.03
IT_304540,4613.86
IT_304554,6405.52
IT_304597,4371.42
IT_304623,11882.86
IT_304649,10279.2
IT_304670,7310.73
IT_304677,6061.02
IT_304685,7380.76
IT_304689,6109.93
IT_304715,7638.16
IT_304718,5335.02
IT_304787,4530.67
IT_304788,5273.34
IT_304789,4912.51
IT_304794,3694.75
IT_304820,7003.3
IT_304827,6535.66
IT_304828,7149.29
IT_304835,6715.68
IT_304842,7750.13
IT_304859,6669.89
IT_304869,7690.74
IT_304899,4544.83
IT_304904,3317.32
IT_304930,11390.55
IT_304933,1791.41
IT_304935,4965.37
IT_304946,6546.69
IT_304955,5269.21
IT_304976,7218.2
IT_304981,7459.67
IT_304982,6973.08
IT_304990,7956.67
IT_305005,6684.68
IT_305040,4784.48
IT_305062,5075.08
IT_305063,9772.3
IT_305095,6330.36
IT_305101,7448.04
IT_305107,6463.77
IT_305110,7765.53
IT_305112,6979.29
IT_305160,4548.5
IT_305189,5525.47
IT_305190,5137.0
IT_305194,3244.55
IT_305207,7808.64
IT_305211,5674.56
IT_305242,6554.44
IT_305244,6345.22
IT_305247,6881.62
IT_305252,6947.89
IT_305269,7670.13
IT_305309,6096.42
IT_305328,4854.71
IT_305331,4211.51
IT_305341,8550.28
IT_305355,6547.34
IT_305359,7952.12
IT_305360,6731.82
IT_305368,7976.7
IT_305391,7713.97
IT_305439,7916.33
IT_305471,3029.6
IT_305476,7804.4
IT_305479,4299.27
IT_305498,4487.84
IT_305535,5582.12
IT_305554,5440.24
IT_305569,7622.61
IT_305594,7846.15
IT_305602,6856.7
IT_305610,6607.32
IT_305624,7287.66
IT_305690,5441.84
IT_305708,5668.55
IT_305727,7381.57
IT_305743,7942.58
IT_305758,6227.5
IT_305770,7674.51
IT_305775,4508.71
IT_305796,4194.55
IT_305808,4836.17
IT_305825,10871.23
IT_305830,5147.79
IT_305832,5750.43
IT_305835,3450.69
IT_305849,10985.03
IT_305853,5675.81
IT_305873,7109.28
IT_305881,7023.52
IT_305892,7833.02
IT_305914,7049.59
IT_305945,4738.36
IT_305977,3153.9
IT_305980,4842.54
IT_305985,4253.25
IT_305992,5107.68
IT_306002,11362.15
IT_306019,7367.42
IT_306027,7434.51
IT_306040,6310.54
IT_306041,6412.12
IT_306045,7859.82
IT_306057,6935.06
IT_306062,6860.22
IT_306065,6687.07
IT_306127,4320.55
IT_306134,5667.23
IT_306178,7058.69
IT_306256,11823.96
IT_306259,4546.59
IT_306264,4025.56
IT_306276,5059.71
IT_306292,7120.32
IT_306293,7448.66
IT_306302,6973.01
IT_306312,7864.74
IT_306315,6297.72
IT_306340,7026.38
IT_306373,3081.6
IT_306375,10799.04
IT_306392,6960.63
IT_306395,6755.8
IT_306412,3523.69
IT_306421,6228.68
IT_306440,3972.98
IT_306451,5533.85
IT_306467,10249.33
IT_306469,4266.04
IT_306490,5037.79
IT_306492,3012.43
IT_306510,7578.67
IT_306540,6951.32
IT_306547,6554.34
IT_306553,3675.8
IT_306560,6991.74
IT_306564,3781.19
IT_306613,10343.7
IT_306617,5715.61
IT_306618,5020.16
IT_306651,7425.64
IT_306654,7115.94
IT_306658,5784.5
IT_306659,8034.87
IT_306676,7868.74
IT_306702,3775.44
IT_306709,7265.91
IT_306714,5985.64
IT_306772,5334.3
IT_306773,5093.04
IT_306777,11021.44
IT_306785,11146.88
IT_306794,5344.47
IT_306814,7700.36
IT_306819,6978.91
IT_306831,7945.09
IT_306852,7445.28
IT_306857,3128.96
IT_306921,4884.53
IT_306936,5876.21
IT_306957,6468.27
IT_306978,7758.28
IT_306996,7192.65
IT_307004,3172.88
IT_307064,5176.17
IT_307065,5785.27
IT_307066,4216.63
IT_307081,10322.33
IT_307099,6847.65
IT_307104,7029.37
IT_307114,6941.18
IT_307117,7328.74
IT_307144,6915.03
IT_307150,7455.17
IT_307153,3122.69
IT_307164,7924.36
IT_307168,3786.62
IT_307228,10094.26
IT_307244,7302.72
IT_307250,7206.24
IT_307259,6302.07
IT_307265,6414.68
IT_307330,4799.94
IT_307358,2166.35
IT_307360,4208.44
IT_307379,11232.39
IT_307395,5824.02
IT_307434,4344.86
IT_307452,3279.43
IT_307478,7105.5
IT_307479,7358.88
IT_307493,7358.98
IT_307502,6933.11
IT_307517,6940.12
IT_307528,3600.48
IT_307554,4141.02
IT_307578,3344.15
IT_307584,10114.72
IT_307610,6685.88
IT_307611,7993.71
IT_307618,6338.31
IT_307665,4479.64
IT_307714,12313.52
IT_307721,4222.17
IT_307727,10106.62
IT_307732,10327.7
IT_307737,5712.04
IT_307752,7114.38
IT_307754,6619.82
IT_307755,7503.9
IT_307773,7375.92
IT_307785,6892.87
IT_307798,4547.41
IT_307850,12832.89
IT_307851,11200.16
IT_307856,10773.64
IT_307858,4734.09
IT_307859,5074.55
IT_307870,5196.4
IT_307874,5551.01
IT_307895,9921.15
IT_307897,7393.02
IT_307898,7565.45
IT_307906,6373.66
IT_307920,6410.04
IT_307941,3293.32
IT_308011,6623.06
IT_308017,5575.55
IT_308033,7346.58
IT_308040,7874.33
IT_308047,6894.8
IT_308059,7945.09
IT_308061,6147.72
IT_308063,6149.58
IT_308070,6938.36
IT_308082,4604.21
IT_308120,4184.5
IT_308146,6552.01
IT_308157,9807.57
IT_308159,3468.85
IT_308165,7066.05
IT_308166,3997.14
IT_308185,3760.26
IT_308198,4943.23
IT_308211,5410.72
IT_308233,6773.17
IT_308252,6955.84
IT_308253,7843.44
IT_308267,6458.52
IT_308270,7809.51
IT_308273,6133.14
IT_308280,7000.14
IT_308346,6828.04
IT_308355,6554.14
IT_308380,7715.97
IT_308384,7865.71
IT_308395,7397.1
IT_308399,7602.73
IT_308412,6339.36
IT_308417,7054.7
IT_308424,5149.83
IT_308433,6988.53
IT_308442,3437.62
IT_308473,10333.98
IT_308479,4533.94
IT_308498,5663.06
IT_308509,7572.53
IT_308515,6210.13
IT_308516,7574.97
IT_308528,6893.43
IT_308533,7262.93
IT_308544,7346.31
IT_308552,7505.34
IT_308555,6695.86
IT_308559,6297.86
IT_308603,4988.1
IT_308619,4652.8
IT_308622,4868.98
IT_308637,5473.7
IT_308651,7634.48
IT_308658,7159.84
IT_308671,7472.27
IT_308677,7602.73
IT_308679,5974.0
IT_308680,6795.12
IT_308693,7595.12
IT_308698,9932.29
IT_308701,3373.79
IT_308724,3417.66
IT_308755,12292.18
IT_308759,5125.61
IT_308760,4842.74
IT_308777,5794.04
IT_308801,7116.61
IT_308802,8085.25
IT_308808,7398.33
IT_308812,7534.18
IT_308816,6523.97
IT_308820,7669.82
IT_308823,6142.7
IT_308841,6845.31
IT_308843,5774.18
IT_308890,13667.02
IT_308897,11925.17
IT_308904,5497.0
IT_308921,8540.65
IT_308933,7797.48
IT_308939,7612.78
IT_308956,7751.41
IT_308963,6978.77
IT_308999,6870.27
IT_309012,6516.43
IT_309014,6900.55
IT_309016,6852.08
IT_309039,7099.35
IT_309073,7046.86
IT_309078,7834.61
IT_309106,7335.28
IT_309120,6402.78
IT_309124,10679.15
IT_309128,7150.09
IT_309183,10950.3
IT_309189,8018.67
IT_309204,7553.76
IT_309205,7414.75
IT_309209,9921.15
IT_309212,7798.0
IT_309218,7073.95
IT_309244,4157.2
IT_309298,11181.57
IT_309313,7834.61
IT_309317,6573.1
IT_309336,7854.46
IT_309354,7676.3
IT_309374,5829.95
IT_309393,6145.45
IT_309433,6595.11
IT_309437,10104.74
IT_309445,9274.8
IT_309460,7522.77
IT_309468,6965.3
IT_309477,6996.77
IT_309490,6255.77
IT_309522,7795.91
IT_309559,8394.62
IT_309573,10351.03
IT_309614,7921.27
IT_309631,7801.55
IT_309644,6951.55
IT_309667,8632.35
IT_309676,6299.49
IT_309697,9620.35
IT_309709,2327.99
IT_309720,9045.82
IT_309746,7588.04
IT_309754,6947.38
IT_309757,7318.92
IT_309760,6496.42
IT_309765,7663.24
IT_309767,6899.09
IT_309782,7557.77
IT_309821,9208.15
IT_309824,9201.48
IT_309848,7049.71
IT_309850,7383.56
IT_309870,6175.24
IT_309892,7537.94
IT_309914,9752.14
IT_309945,10109.78
IT_309948,7381.64
IT_309969,8085.68
IT_309977,10072.09
IT_309986,7330.0
IT_309995,10487.74
IT_310000,8934.63
IT_310003,7560.24
IT_310026,7801.45
IT_310045,9158.19
IT_310051,9184.7
IT_310065,7825.78
IT_310076,7438.04
IT_310083,10158.08
IT_310086,6816.23
IT_310093,6820.69
IT_310103,7956.62
IT_310119,6830.15
IT_310149,11159.43
IT_310167,10377.28
IT_310185,7735.51
IT_310190,7521.71
IT_310218,7290.05
IT_310223,7970.27
IT_310256,7500.9
IT_310276,10377.28
IT_310286,10726.75
IT_310307,7071.46
IT_310316,6846.05
IT_310337,10819.18
IT_310343,8836.45
IT_310376,5340.64
IT_310383,2318.06
IT_310384,3555.39
IT_310389,9948.19
IT_310414,7487.23
IT_310415,8086.33
IT_310427,7196.53
IT_310443,8111.97
IT_310447,7115.6
IT_310459,10088.03
IT_310476,5530.15
IT_310485,7042.28
IT_310501,8294.46
IT_310502,6269.95
IT_310503,5697.54
IT_310506,9208.15
IT_310530,7345.35
IT_310531,7835.5
IT_310536,7202.36
IT_310560,6948.04
IT_310566,7486.38
IT_310576,8756.66
IT_310600,6938.06
IT_310608,10540.15
IT_310612,7801.9
IT_310661,6967.64
IT_310665,8461.84
IT_310670,10210.91
IT_310696,7412.88
IT_310721,7621.13
IT_310732,8852.46
IT_310741,6554.3
IT_310764,6507.55
IT_310775,8458.94
IT_310795,7414.82
IT_310796,7566.52
IT_310812,7121.48
IT_310814,6361.21
IT_310828,7372.76
IT_310831,7288.3
IT_310862,6920.65
IT_310872,13180.54
IT_310884,8352.84
IT_310885,8625.5
IT_310886,8154.69
IT_310892,9045.82
IT_310894,8176.81
IT_310917,7565.75
IT_310918,8025.29
IT_310932,7159.15
IT_310946,7256.48
